StoreID,VendorID,MG,SG,SSG,Productid,Description,PCode,Color,ColorDesc,Size,Wil,upc,onhand,OnOrder,OnCustOrder,OnLayaway,OHExt,UnitCost,ExtCost,MSRP,ExtMSRP,SalePrice,ExtSalePrice,WSPrice,Season,Brand,RedLevel,MaxLevel,PU1,PU2,PU3,PU4,ivLocation,ParentItem,Scale,Service,Taxable,Active,WebProduct,ProductType,AllowLayaway,AllowCoupon,FinalSale,AllowDiscount,IU1,IU2,IU3,IU4,STD,LstRcvQty,LstRCVD,LongDesc
1.0,JUST 4 KICKS,Licensed,Apparel,Beanies,CFC_23_BEANIE_25,CFC Beanie,K1H25,BLU,Blue,OS,,138770,-2,0,0,0,-2,15.0,-30.0,35.0,-70.0,35.0,-70.0,0.0,,JUST 4 KICKS,0.0,0.0,,,,,,,OS,False,1.0,True,0.0,,True,True,False,1.0,,,,,8.0,3.0,11/21/23 2:19:35 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,ACM_25TH_ANNI_JSY,AC Milan 25th Anniversary Jersey,775052,RED,Red,XS,,145071,0,0,0,0,0,91.65,0.0,195.0,0.0,195.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,ACM_25TH_ANNI_JSY,AC Milan 25th Anniversary Jersey,775052,RED,Red,S,,145072,0,0,0,0,0,91.65,0.0,195.0,0.0,195.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,ACM_25TH_ANNI_JSY,AC Milan 25th Anniversary Jersey,775052,RED,Red,M,,145073,1,0,0,0,1,91.65,91.65,195.0,195.0,195.0,195.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,12/28/24 10:37:27 AM,
1.0,PUMA,Licensed,Apparel,Jerseys,ACM_25TH_ANNI_JSY,AC Milan 25th Anniversary Jersey,775052,RED,Red,L,,145074,0,0,0,0,0,91.65,0.0,195.0,0.0,195.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,12/28/24 10:37:28 AM,
1.0,PUMA,Licensed,Apparel,Jerseys,ACM_25TH_ANNI_JSY,AC Milan 25th Anniversary Jersey,775052,RED,Red,XL,,145075,0,0,0,0,0,91.65,0.0,195.0,0.0,195.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,ACM_25TH_ANNI_JSY,AC Milan 25th Anniversary Jersey,775052,RED,Red,XXL,,145076,0,0,0,0,0,91.65,0.0,195.0,0.0,195.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,ACM_25TH_ANNI_JSY,AC Milan 25th Anniversary Jersey,775052,RED,Red,XXXL,,145077,0,0,0,0,0,91.65,0.0,195.0,0.0,195.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_AU,Portugal Home Jersey Authentic,780766,RED,Red,XS,,145225,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_AU,Portugal Home Jersey Authentic,780766,RED,Red,S,,145226,2,0,0,0,2,79.05,158.1,170.0,340.0,170.0,340.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,1/06/25 3:24:27 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_AU,Portugal Home Jersey Authentic,780766,RED,Red,M,,145227,1,0,0,0,1,79.05,79.05,170.0,170.0,170.0,170.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,1/06/25 3:24:27 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_AU,Portugal Home Jersey Authentic,780766,RED,Red,L,,145228,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,1/06/25 3:24:27 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_AU,Portugal Home Jersey Authentic,780766,RED,Red,XL,,145229,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,1/06/25 3:24:27 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_AU,Portugal Home Jersey Authentic,780766,RED,Red,XXL,,145230,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_AU,Portugal Home Jersey Authentic,780766,RED,Red,XXXL,,145231,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_AU,Portugal Away Jersey Authentic,780769,WHT,White,XS,,145232,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_AU,Portugal Away Jersey Authentic,780769,WHT,White,S,,145233,1,0,0,0,1,79.05,79.05,170.0,170.0,170.0,170.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,1/06/25 3:32:06 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_AU,Portugal Away Jersey Authentic,780769,WHT,White,M,,145234,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,1/06/25 3:32:06 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_AU,Portugal Away Jersey Authentic,780769,WHT,White,L,,145235,2,0,0,0,2,79.05,158.1,170.0,340.0,170.0,340.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,1/06/25 3:32:06 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_AU,Portugal Away Jersey Authentic,780769,WHT,White,XL,,145236,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,1/06/25 3:32:06 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_AU,Portugal Away Jersey Authentic,780769,WHT,White,XXL,,145237,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_AU,Portugal Away Jersey Authentic,780769,WHT,White,XXXL,,145238,0,0,0,0,0,79.05,0.0,170.0,0.0,170.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_TRN_JSY,Portugal Training Jsy,779512,NVY,Navy,XL,,145954,0,0,0,0,0,30.25,0.0,65.0,0.0,65.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Shorts,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,1/25/25 11:52:43 AM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_TRN_JSY,Portugal Training Jsy,779512,NVY,Navy,XXL,,145955,0,0,0,0,0,30.25,0.0,65.0,0.0,65.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Shorts,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,KITS,FPF_25_H_BABYKIT,Portugal Training Jsy,779196,RED,Red,12M,,145956,0,0,0,0,0,30.25,0.0,65.0,0.0,65.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,1/25/25 12:00:38 PM,
1.0,PUMA,Licensed,Apparel,KITS,FPF_25_H_BABYKIT,Portugal Training Jsy,779196,RED,Red,18M,,145957,2,0,0,0,2,30.25,60.5,65.0,130.0,65.0,130.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,1/25/25 12:00:39 PM,
1.0,PUMA,Licensed,Apparel,KITS,FPF_25_H_BABYKIT,Portugal Training Jsy,779196,RED,Red,2T,,145958,0,0,0,0,0,30.25,0.0,65.0,0.0,65.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,1/25/25 12:00:39 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_LS,Portugal Home Jersey LS,779191,RED,Red,XS,,145959,0,0,0,0,0,60.45,0.0,130.0,0.0,130.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_LS,Portugal Home Jersey LS,779191,RED,Red,S,,145960,0,0,0,0,0,60.45,0.0,130.0,0.0,130.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,1/25/25 12:54:24 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_LS,Portugal Home Jersey LS,779191,RED,Red,M,,145961,1,0,0,0,1,60.45,60.45,130.0,130.0,130.0,130.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,1/25/25 12:54:24 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_LS,Portugal Home Jersey LS,779191,RED,Red,L,,145962,0,0,0,0,0,60.45,0.0,130.0,0.0,130.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,1/25/25 12:54:24 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_LS,Portugal Home Jersey LS,779191,RED,Red,XL,,145963,0,0,0,0,0,60.45,0.0,130.0,0.0,130.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_LS,Portugal Home Jersey LS,779191,RED,Red,XXL,,145964,0,0,0,0,0,60.45,0.0,130.0,0.0,130.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_LS,Portugal Home Jersey LS,779191,RED,Red,XXXL,,145965,0,0,0,0,0,60.45,0.0,130.0,0.0,130.0,0.0,0.0,,WEST COAST,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_Y,Portugal Away Jersey Y,779212,WHT,White,XS,,145973,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_Y,Portugal Away Jersey Y,779212,WHT,White,S,,145974,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,1/25/25 1:42:19 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_Y,Portugal Away Jersey Y,779212,WHT,White,M,,145975,1,0,0,0,1,51.15,51.15,110.0,110.0,110.0,110.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,1/25/25 1:42:19 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_Y,Portugal Away Jersey Y,779212,WHT,White,L,,145976,1,0,0,0,1,51.15,51.15,110.0,110.0,110.0,110.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,3.0,1/25/25 1:42:20 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_Y,Portugal Away Jersey Y,779212,WHT,White,XL,,145977,1,0,0,0,1,51.15,51.15,110.0,110.0,110.0,110.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,3.0,1/25/25 1:42:20 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_Y,Portugal Away Jersey Y,779212,WHT,White,XXL,,145978,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_A_JSY_Y,Portugal Away Jersey Y,779212,WHT,White,XXXL,,145979,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_Y,Portugal Home Jersey Y,779193,RED,Red,XS,,145966,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_Y,Portugal Home Jersey Y,779193,RED,Red,S,,145967,2,0,0,0,2,51.15,102.3,110.0,220.0,110.0,220.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,1/25/25 1:39:10 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_Y,Portugal Home Jersey Y,779193,RED,Red,M,,145968,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,3.0,3.0,1/25/25 1:39:10 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_Y,Portugal Home Jersey Y,779193,RED,Red,L,,145969,2,0,0,0,2,51.15,102.3,110.0,220.0,110.0,220.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,4.0,1/25/25 1:39:10 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_Y,Portugal Home Jersey Y,779193,RED,Red,XL,,145970,2,0,0,0,2,51.15,102.3,110.0,220.0,110.0,220.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,4.0,1/25/25 1:39:10 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_Y,Portugal Home Jersey Y,779193,RED,Red,XXL,,145971,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_H_JSY_Y,Portugal Home Jersey Y,779193,RED,Red,XXXL,,145972,0,0,0,0,0,51.15,0.0,110.0,0.0,110.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,RED,Red,XS,,146259,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,RED,Red,S,,146260,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,RED,Red,M ,,146261,38,0,0,0,38,7.52,285.76,16.0,608.0,16.0,608.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,4.0,12.0,10/28/25 12:55:56 PM,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,RED,Red,L,,146262,39,0,0,0,39,7.52,293.28,16.0,624.0,16.0,624.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,3.0,12.0,10/28/25 12:55:57 PM,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,RED,Red,XL,,146263,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,WHT,White,XS,,146264,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,WHT,White,S,,146265,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,WHT,White,M ,,146266,58,0,0,0,58,7.52,436.16,16.0,928.0,16.0,928.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,3.0,19.0,10/30/25 1:36:37 PM,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,WHT,White,L,,146267,117,0,0,0,117,7.52,879.84,16.0,1872.0,16.0,1872.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,5.0,24.0,10/30/25 1:36:38 PM,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,WHT,White,XL,,146268,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLU,Blue,XS,,146269,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLU,Blue,S,,146270,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLU,Blue,M ,,146271,19,0,0,0,19,7.52,142.88,16.0,304.0,16.0,304.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,5.0,12.0,10/28/25 12:55:56 PM,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLU,Blue,L,,146272,20,0,0,0,20,7.52,150.4,16.0,320.0,16.0,320.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,12.0,10/28/25 12:55:56 PM,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLU,Blue,XL,,146273,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLK,Black,XS,,146274,0,0,0,0,0,7.52,0.0,16.0,0.0,16.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLK,Black,S,,146275,6,0,0,0,6,7.52,45.12,16.0,96.0,16.0,96.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,6.0,6/12/25 1:43:05 PM,
1.0,NIKE,Licensed,Apparel,Socks,STRIKE_SLEEVE_25,Nike Strike Sleeve Socks,FQ8282,BLK,Black,M ,,146276,41,0,0,0,41,7.52,308.32,16.0,656.0,16.0,656.0,0.0,,NIKE,0.0,0.0,,,,,,,Socks,False,1.0,True,0.0,,True,True,False,1.0,,,,,13.0,18.0,10/28/25 12:55:55 PM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,RM_25_A_JSY_AU,Ream Madrid Away Jersey Authentic,JV5920,NVY,Navy,XXL,,148165,0,0,0,0,0,89.3,0.0,190.0,0.0,190.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,RM_25_A_JSY_AU,Ream Madrid Away Jersey Authentic,JV5920,NVY,Navy,XXXL,,148166,0,0,0,0,0,89.3,0.0,190.0,0.0,190.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,CELTIC_25_A_JSY,Celtic Away Jersey,JV7449,BLK,Black,XS,,148167,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,CELTIC_25_A_JSY,Celtic Away Jersey,JV7449,BLK,Black,S,,148168,1,0,0,0,1,56.4,56.4,120.0,120.0,120.0,120.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,8/21/25 2:42:44 PM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,CELTIC_25_A_JSY,Celtic Away Jersey,JV7449,BLK,Black,M,,148169,2,0,0,0,2,56.4,112.8,120.0,240.0,120.0,240.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,8/21/25 2:42:44 PM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,CELTIC_25_A_JSY,Celtic Away Jersey,JV7449,BLK,Black,L,,148170,1,0,0,0,1,56.4,56.4,120.0,120.0,120.0,120.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,8/21/25 2:42:44 PM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,CELTIC_25_A_JSY,Celtic Away Jersey,JV7449,BLK,Black,XL,,148171,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,CELTIC_25_A_JSY,Celtic Away Jersey,JV7449,BLK,Black,XXL,,148172,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,CELTIC_25_A_JSY,Celtic Away Jersey,JV7449,BLK,Black,XXXL,,148173,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,MUFC_25_A_JSY_AU,MUFC Away Jersey Authentic,JI7424,WHT,White,XS,,148174,0,0,0,0,0,89.3,0.0,190.0,0.0,190.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,MUFC_25_A_JSY_AU,MUFC Away Jersey Authentic,JI7424,WHT,White,S,,148175,0,0,0,0,0,89.3,0.0,190.0,0.0,190.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
